,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Valor_Unitario_Num,Valor Custo
4189,67956,2023-12-15,Loja São Paulo 2,Mouse Pad Colorido,2,240,480,240,98.49
4190,67956,2023-12-15,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,5,116,580,116,86.56
4191,67956,2023-12-15,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,87,261,87,79.8
4192,67956,2023-12-15,Loja São Paulo 2,HD SSD Kingston 1 Tb,3,145,435,145,129.29
4193,67956,2023-12-15,Loja São Paulo 2,Mouse sem Fio Microsoft,1,255,255,255,159.53
4194,67957,2023-12-15,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
4195,67959,2023-12-15,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,4,116,464,116,86.56
4196,67959,2023-12-15,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,706,2118,706,526.85
4197,67963,2023-12-15,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,706,706,706,526.85
4198,67964,2023-12-15,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,5,66,330,66,52.5
4199,67964,2023-12-15,Loja Rio de Janeiro 1,Mesa Digitalizadora,1,200,200,200,142.16
4200,67965,2023-12-15,Loja Maringá,Mouse Pad Colorido,2,350,700,350,143.63
4201,67966,2023-12-15,Loja São Paulo 1,HD SSD Maxtel 750 Gb,4,270,1080,270,247.67
4202,67966,2023-12-15,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
4203,67967,2023-12-15,Loja Campinas,Teclado sem Fio Megaware,2,93,186,93,69.38
4204,67967,2023-12-15,Loja Campinas,Calculadora Cientifica HP,2,163,326,163,116.7
4205,67967,2023-12-15,Loja Campinas,HD SSD Maxtel 750 Gb,4,276,1104,276,253.17
4206,67968,2023-12-15,Loja São Paulo 1,Teclado sem Fio Multi,2,93,186,93,58.46
4207,67970,2023-12-15,Loja Campinas,HD SSD Maxtel 750 Gb,3,114,342,114,104.57
4208,67970,2023-12-15,Loja Campinas,HD SSD Kingston 1 Tb,1,145,145,145,129.29
4209,67971,2023-12-15,Loja São Paulo 2,Mouse Pad Colorido,2,219,438,219,89.87
4210,67971,2023-12-15,Loja São Paulo 2,Teclado Gamer com Led,1,248,248,248,182.4
4211,67971,2023-12-15,Loja São Paulo 2,Mesa Digitalizadora,2,196,392,196,139.31
4212,67972,2023-12-15,Loja São Paulo 3,HD SSD Kingston 1 Tb,2,145,290,145,129.29
4213,67973,2023-12-15,Loja São Paulo 1,Teclado sem Fio Megaware,2,124,248,124,92.51
4214,67973,2023-12-15,Loja São Paulo 1,HD SSD Kingston 1 Tb,1,116,116,116,103.43
4215,67974,2023-12-15,Loja Porto Alegre,Teclado sem Fio Megaware,2,85,170,85,63.41
4216,67974,2023-12-15,Loja Porto Alegre,Teclado Gamer com Led,4,214,856,214,157.4
4217,67975,2023-12-15,Loja Rio de Janeiro 2,Teclado Gamer com Led,5,248,1240,248,182.4
4218,67975,2023-12-15,Loja Rio de Janeiro 2,Kit Teclado e Mouse Sem Fio,5,149,745,149,111.19
4219,67975,2023-12-15,Loja Rio de Janeiro 2,Fone de Ouvido Bluetooth HP,1,190,190,190,128.57
4220,67977,2023-12-15,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,2,720,1440,720,537.3
4221,67979,2023-12-15,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,270,270,270,247.67
4222,67979,2023-12-15,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,149,149,149,111.19
4223,67980,2023-12-15,Loja Natal,Teclado Gamer com Led,1,215,215,215,158.13
4224,67981,2023-12-15,Loja Natal,HD SSD Maxtel 750 Gb,3,78,234,78,71.55
4225,67982,2023-12-15,Loja São Paulo 1,Teclado Gamer com Led,1,214,214,214,157.4
4226,67982,2023-12-15,Loja São Paulo 1,Teclado Gamer com Led,3,248,744,248,182.4
4227,67983,2023-12-15,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,240,240,240,98.49
4228,67985,2023-12-15,Loja João Pessoa,Roteador 300 Mbps Cisco,2,73,146,73,58.07
4229,67986,2023-12-16,Loja São Paulo 1,Calculadora Cientifica HP,2,163,326,163,116.7
4230,67987,2023-12-16,Loja São Paulo 3,Roteador 300 Mbps Cisco,2,60,120,60,47.73
4231,67988,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,149,149,149,136.68
4232,67989,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,5,311,1555,311,285.28
4233,67992,2023-12-16,Loja Porto Alegre,Teclado sem Fio Multi,2,66,132,66,41.49
4234,67993,2023-12-16,Loja Fortaleza,Mesa Digitalizadora,2,223,446,223,158.5
4235,67993,2023-12-16,Loja Fortaleza,Teclado Gamer com Led,1,215,215,215,158.13
4236,67993,2023-12-16,Loja Fortaleza,Teclado Gamer com Led,1,215,215,215,158.13
4237,67993,2023-12-16,Loja Fortaleza,Teclado sem Fio Multi,3,69,207,69,43.37
4238,67995,2023-12-16,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,1,145,145,145,129.29
4239,67996,2023-12-16,Loja São Paulo 1,HD SSD Kingston 1 Tb,1,105,105,105,93.62
4240,67997,2023-12-16,Loja Blumenau,Calculadora Cientifica HP,1,195,195,195,139.62
4241,67997,2023-12-16,Loja Blumenau,Teclado sem Fio Multi,2,67,134,67,42.12
4242,67998,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,4,37,148,37,33.94
4243,67999,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,270,270,270,247.67
4244,67999,2023-12-16,Loja Rio de Janeiro 2,Calculadora Cientifica HP,2,150,300,150,107.4
4245,67999,2023-12-16,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,1,118,118,118,105.21
4246,68002,2023-12-16,Loja São Paulo 3,Mesa Digitalizadora,1,197,197,197,140.02
4247,68002,2023-12-16,Loja São Paulo 3,Mouse Pad Colorido,3,391,1173,391,160.46
4248,68003,2023-12-16,Loja Rio de Janeiro 2,Mouse Pad Colorido,2,214,428,214,87.82
4249,68005,2023-12-16,Loja São Paulo 3,Mesa Digitalizadora,5,180,900,180,127.94
4250,68005,2023-12-16,Loja São Paulo 3,HD SSD Kingston 1 Tb,3,118,354,118,105.21
4251,68006,2023-12-16,Loja Maringá,Kit Teclado e Mouse Sem Fio,2,256,512,256,191.04
4252,68006,2023-12-16,Loja Maringá,Roteador 300 Mbps Cisco,3,60,180,60,47.73
4253,68008,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
4254,68009,2023-12-16,Loja Blumenau,HD SSD Maxtel 750 Gb,1,70,70,70,64.21
4255,68010,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,5,138,690,138,126.59
4256,68011,2023-12-16,Loja Natal,Kit Teclado e Mouse Sem Fio,1,720,720,720,537.3
4257,68011,2023-12-16,Loja Natal,Teclado sem Fio Multi,2,67,134,67,42.12
4258,68012,2023-12-16,Loja João Pessoa,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
4259,68013,2023-12-16,Loja Fortaleza,Mesa Digitalizadora,3,180,540,180,127.94
4260,68013,2023-12-16,Loja Fortaleza,Mouse Pad Colorido,4,240,960,240,98.49
4261,68014,2023-12-16,Loja São Paulo 2,Mesa Digitalizadora,5,223,1115,223,158.5
4262,68014,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,2,218,436,218,89.46
4263,68014,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,5,70,350,70,64.21
4264,68017,2023-12-16,Loja Campinas,Kit Teclado e Mouse Sem Fio,2,256,512,256,191.04
4265,68018,2023-12-16,Loja Fortaleza,Calculadora Cientifica HP,4,195,780,195,139.62
4266,68018,2023-12-16,Loja Fortaleza,Calculadora Cientifica HP,3,157,471,157,112.41
4267,68021,2023-12-16,Loja São Paulo 3,HD SSD Kingston 1 Tb,4,118,472,118,105.21
4268,68021,2023-12-16,Loja São Paulo 3,Calculadora Cientifica HP,2,163,326,163,116.7
4269,68023,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,4,149,596,149,136.68
4270,68024,2023-12-16,Loja São Paulo 2,Teclado sem Fio Megaware,1,124,124,124,92.51
4271,68025,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,2,133,266,133,54.58
4272,68026,2023-12-16,Loja Florianópolis,Teclado sem Fio Megaware,3,92,276,92,68.63
4273,68026,2023-12-16,Loja Florianópolis,Mouse Pad Colorido,1,108,108,108,44.32
4274,68027,2023-12-16,Loja Maringá,Teclado sem Fio Multi,2,60,120,60,37.72
4275,68027,2023-12-16,Loja Maringá,Teclado sem Fio Megaware,1,93,93,93,69.38
4276,68028,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,5,79,395,79,72.47
4277,68030,2023-12-16,Loja Rio de Janeiro 1,Mouse Pad Colorido,2,219,438,219,89.87
4278,68030,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,4,176,704,176,161.44
4279,68031,2023-12-16,Loja Natal,Mouse Pad Colorido,1,90,90,90,36.93
4280,68032,2023-12-16,Loja Natal,HD SSD Maxtel 750 Gb,4,79,316,79,72.47
4281,68032,2023-12-16,Loja Natal,Teclado sem Fio Megaware,3,124,372,124,92.51
4282,68033,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,311,933,311,285.28
4283,68034,2023-12-16,Loja São Paulo 1,HD SSD Kingston 1 Tb,3,141,423,141,125.72
4284,68035,2023-12-16,Loja Rio de Janeiro 2,Teclado sem Fio Megaware,5,124,620,124,92.51
4285,68035,2023-12-16,Loja Rio de Janeiro 2,Mouse Pad Colorido,2,133,266,133,54.58
4286,68035,2023-12-16,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,218,218,218,89.46
4287,68037,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,277,277,277,254.09
4288,68038,2023-12-16,Loja São Paulo 1,Teclado Gamer com Led,1,209,209,209,153.72
4289,68038,2023-12-16,Loja São Paulo 1,Mesa Digitalizadora,1,197,197,197,140.02
4290,68038,2023-12-16,Loja São Paulo 1,Mouse Pad Colorido,2,363,726,363,148.97
4291,68040,2023-12-16,Loja Recife,Mouse sem Fio Microsoft,2,259,518,259,162.03
4292,68041,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,30,60,30,27.52
4293,68041,2023-12-16,Loja Rio de Janeiro 1,Mouse Pad Colorido,2,96,192,96,39.4
4294,68041,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,87,174,87,79.8
4295,68042,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,4,277,1108,277,254.09
4296,68045,2023-12-16,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,750,750,750,559.69
4297,68045,2023-12-16,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,256,256,256,191.04
4298,68046,2023-12-16,Loja Natal,HD SSD Maxtel 750 Gb,5,277,1385,277,254.09
4299,68047,2023-12-16,Loja Blumenau,Teclado Gamer com Led,1,209,209,209,153.72
4300,68048,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,5,368,1840,368,151.02
4301,68049,2023-12-16,Loja Porto Alegre,Mouse Pad Colorido,2,133,266,133,54.58
4302,68049,2023-12-16,Loja Porto Alegre,HD SSD Kingston 1 Tb,3,116,348,116,103.43
4303,68050,2023-12-16,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,214,214,214,87.82
4304,68050,2023-12-16,Loja Rio de Janeiro 2,Mouse Pad Colorido,3,200,600,200,82.07
4305,68050,2023-12-16,Loja Rio de Janeiro 2,Teclado Gamer com Led,3,214,642,214,157.4
4306,68051,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,137,137,137,125.67
4307,68052,2023-12-16,Loja São Paulo 2,Teclado sem Fio Megaware,4,85,340,85,63.41
4308,68052,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,1,100,100,100,41.04
4309,68054,2023-12-16,Loja São Paulo 3,Teclado sem Fio Megaware,2,92,184,92,68.63
4310,68054,2023-12-16,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,2,256,512,256,191.04
4311,68055,2023-12-16,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,259,777,259,193.28
4312,68056,2023-12-16,Loja João Pessoa,Kit Teclado e Mouse Sem Fio,2,750,1500,750,559.69
4313,68056,2023-12-16,Loja João Pessoa,HD SSD Maxtel 750 Gb,5,41,205,41,37.61
4314,68060,2023-12-16,Loja Porto Alegre,Calculadora Cientifica HP,5,195,975,195,139.62
4315,68061,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,3,138,414,138,126.59
4316,68062,2023-12-16,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,3,706,2118,706,526.85
4317,68062,2023-12-16,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
4318,68063,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,87,174,87,79.8
4319,68064,2023-12-16,Loja Rio de Janeiro 1,Mouse Pad Colorido,3,216,648,216,88.64
4320,68065,2023-12-16,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,73,73,73,58.07
4321,68066,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
4322,68067,2023-12-16,Loja São Paulo 1,HD SSD Kingston 1 Tb,2,113,226,113,100.76
4323,68068,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,3,142,426,142,130.25
4324,68069,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
4325,68069,2023-12-16,Loja Rio de Janeiro 2,Kit Teclado e Mouse Sem Fio,1,149,149,149,111.19
4326,68070,2023-12-16,Loja Florianópolis,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
4327,68071,2023-12-16,Loja Recife,Kit Teclado e Mouse Sem Fio,4,709,2836,709,529.09
4328,68072,2023-12-16,Loja Recife,Mouse Pad Colorido,4,100,400,100,41.04
4329,68074,2023-12-16,Loja São Paulo 1,Teclado sem Fio Multi,2,93,186,93,58.46
4330,68075,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,138,138,138,126.59
4331,68075,2023-12-16,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,149,149,149,111.19
4332,68077,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,3,79,237,79,72.47
4333,68079,2023-12-16,Loja São Paulo 3,Fone de Ouvido Bluetooth HP,2,185,370,185,125.19
4334,68080,2023-12-16,Loja Blumenau,HD SSD Kingston 1 Tb,5,113,565,113,100.76
4335,68081,2023-12-16,Loja São Paulo 3,Mouse Pad Colorido,1,368,368,368,151.02
4336,68081,2023-12-16,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,100,100,100,74.62
4337,68084,2023-12-16,Loja João Pessoa,Mouse Pad Colorido,1,391,391,391,160.46
4338,68084,2023-12-16,Loja João Pessoa,HD SSD Maxtel 750 Gb,1,41,41,41,37.61
4339,68084,2023-12-16,Loja João Pessoa,Mouse Pad Colorido,5,214,1070,214,87.82
4340,68085,2023-12-16,Loja Maringá,Teclado Gamer com Led,2,248,496,248,182.4
4341,68086,2023-12-16,Loja Campinas,HD SSD Maxtel 750 Gb,3,78,234,78,71.55
4342,68088,2023-12-16,Loja São Paulo 3,Mesa Digitalizadora,1,180,180,180,127.94
4343,68088,2023-12-16,Loja São Paulo 3,Roteador 300 Mbps Cisco,3,66,198,66,52.5
4344,68088,2023-12-16,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,276,552,276,253.17
4345,68089,2023-12-16,Loja Porto Alegre,Teclado Gamer com Led,2,214,428,214,157.4
4346,68090,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,1,358,358,358,146.91
4347,68090,2023-12-16,Loja São Paulo 2,Teclado Gamer com Led,1,209,209,209,153.72
4348,68090,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
4349,68090,2023-12-16,Loja São Paulo 2,Roteador 300 Mbps Cisco,1,74,74,74,58.87
4350,68090,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,70,140,70,64.21
4351,68091,2023-12-16,Loja São Paulo 3,HD SSD Maxtel 750 Gb,4,87,348,87,79.8
4352,68091,2023-12-16,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,700,700,700,522.37
4353,68091,2023-12-16,Loja São Paulo 3,Teclado sem Fio Multi,1,93,93,93,58.46
4354,68091,2023-12-16,Loja São Paulo 3,Teclado Gamer com Led,2,209,418,209,153.72
4355,68092,2023-12-16,Loja João Pessoa,HD SSD Maxtel 750 Gb,1,276,276,276,253.17
4356,68093,2023-12-16,Loja Florianópolis,Teclado sem Fio Megaware,1,124,124,124,92.51
4357,68093,2023-12-16,Loja Florianópolis,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
4358,68094,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,5,108,540,108,44.32
4359,68095,2023-12-16,Loja Blumenau,HD SSD Kingston 1 Tb,2,116,232,116,103.43
4360,68095,2023-12-16,Loja Blumenau,Mouse Pad Colorido,3,218,654,218,89.46
4361,68095,2023-12-16,Loja Blumenau,Mouse Pad Colorido,2,368,736,368,151.02
4362,68097,2023-12-16,Loja São Paulo 1,Mouse Pad Colorido,2,133,266,133,54.58
4363,68097,2023-12-16,Loja São Paulo 1,Mouse Pad Colorido,1,391,391,391,160.46
4364,68099,2023-12-16,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,2,250,500,250,156.4
4365,68101,2023-12-16,Loja Recife,Calculadora Cientifica HP,1,155,155,155,110.98
4366,68102,2023-12-16,Loja Campinas,Mouse Pad Colorido,1,108,108,108,44.32
4367,68103,2023-12-16,Loja São Paulo 2,HD SSD Kingston 1 Tb,2,100,200,100,89.17
4368,68104,2023-12-16,Loja Recife,Mouse sem Fio Microsoft,1,255,255,255,159.53
4369,68104,2023-12-16,Loja Recife,Mouse Pad Colorido,2,200,400,200,82.07
4370,68104,2023-12-16,Loja Recife,Mouse Pad Colorido,2,368,736,368,151.02
4371,68105,2023-12-16,Loja Recife,HD SSD Maxtel 750 Gb,4,270,1080,270,247.67
4372,68105,2023-12-16,Loja Recife,Teclado sem Fio Multi,1,67,67,67,42.12
4373,68105,2023-12-16,Loja Recife,Kit Teclado e Mouse Sem Fio,1,720,720,720,537.3
4374,68106,2023-12-16,Loja Recife,HD SSD Maxtel 750 Gb,1,130,130,130,119.25
4375,68106,2023-12-16,Loja Recife,Kit Teclado e Mouse Sem Fio,1,120,120,120,89.55
4376,68109,2023-12-16,Loja São Paulo 1,Mouse Pad Colorido,2,216,432,216,88.64
4377,68109,2023-12-16,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,170,170,170,115.04
4378,68111,2023-12-16,Loja Blumenau,HD SSD Maxtel 750 Gb,1,137,137,137,125.67
4379,68112,2023-12-16,Loja Fortaleza,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
4380,68113,2023-12-16,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,1,170,170,170,115.04
4381,68113,2023-12-16,Loja Rio de Janeiro 1,Mouse sem Fio Microsoft,2,255,510,255,159.53
4382,68114,2023-12-16,Loja Fortaleza,Kit Teclado e Mouse Sem Fio,2,709,1418,709,529.09
4383,68115,2023-12-16,Loja São Paulo 2,Mouse Pad Colorido,1,219,219,219,89.87
4384,68115,2023-12-16,Loja São Paulo 2,Roteador 300 Mbps Cisco,1,105,105,105,83.53
4385,68116,2023-12-16,Loja João Pessoa,Mouse Pad Colorido,1,216,216,216,88.64
4386,68117,2023-12-16,Loja Natal,Mouse sem Fio Microsoft,3,269,807,269,168.28
4387,68117,2023-12-16,Loja Natal,HD SSD Kingston 1 Tb,2,105,210,105,93.62
4388,68117,2023-12-16,Loja Natal,Mouse Pad Colorido,2,102,204,102,41.86
4389,68118,2023-12-16,Loja João Pessoa,Mouse Pad Colorido,4,368,1472,368,151.02
4390,68120,2023-12-16,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,311,622,311,285.28
4391,68121,2023-12-16,Loja Blumenau,Teclado Gamer com Led,3,248,744,248,182.4
4392,68122,2023-12-16,Loja Rio de Janeiro 1,Mouse Pad Colorido,2,363,726,363,148.97
4393,68122,2023-12-16,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,1,100,100,100,89.17
4394,68123,2023-12-16,Loja Fortaleza,HD SSD Maxtel 750 Gb,3,130,390,130,119.25
4395,68123,2023-12-16,Loja Fortaleza,Teclado Gamer com Led,1,248,248,248,182.4
4396,68124,2023-12-16,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,3,66,198,66,52.5
4397,68127,2023-12-16,Loja São Paulo 2,Mouse sem Fio Microsoft,5,256,1280,256,160.15
4398,68128,2023-12-16,Loja Campinas,Mouse Pad Colorido,2,219,438,219,89.87
4399,68128,2023-12-16,Loja Campinas,Mouse Pad Colorido,5,200,1000,200,82.07
4400,68129,2023-12-16,Loja Natal,Mouse Pad Colorido,3,133,399,133,54.58
4401,68129,2023-12-16,Loja Natal,HD SSD Maxtel 750 Gb,1,30,30,30,27.52
4402,68129,2023-12-16,Loja Natal,Kit Teclado e Mouse Sem Fio,5,709,3545,709,529.09
4403,68129,2023-12-16,Loja Natal,Mesa Digitalizadora,4,180,720,180,127.94
4404,68130,2023-12-16,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,3,120,360,120,89.55
4405,68132,2023-12-16,Loja Rio de Janeiro 1,Calculadora Cientifica HP,5,195,975,195,139.62
4406,68133,2023-12-16,Loja Natal,Roteador 300 Mbps Cisco,3,60,180,60,47.73
4407,68134,2023-12-16,Loja São Paulo 1,Calculadora Cientifica HP,1,163,163,163,116.7
4408,68134,2023-12-16,Loja São Paulo 1,Roteador 300 Mbps Cisco,1,60,60,60,47.73
4409,68134,2023-12-16,Loja São Paulo 1,Mouse sem Fio Microsoft,2,299,598,299,187.05
4410,68135,2023-12-16,Loja Maringá,HD SSD Kingston 1 Tb,3,145,435,145,129.29
4411,68135,2023-12-16,Loja Maringá,Kit Teclado e Mouse Sem Fio,5,116,580,116,86.56
4412,68135,2023-12-16,Loja Maringá,HD SSD Maxtel 750 Gb,4,78,312,78,71.55
4413,68135,2023-12-16,Loja Maringá,Kit Teclado e Mouse Sem Fio,2,709,1418,709,529.09
4414,68136,2023-12-16,Loja São Paulo 2,Mesa Digitalizadora,1,200,200,200,142.16
4415,68136,2023-12-16,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,120,120,120,89.55
4416,68138,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,142,426,142,130.25
4417,68139,2023-12-16,Loja Rio de Janeiro 1,Mouse Pad Colorido,2,368,736,368,151.02
4418,68139,2023-12-16,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
4419,68139,2023-12-16,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,105,105,105,83.53
4420,68140,2023-12-16,Loja São Paulo 3,Mouse sem Fio Microsoft,3,299,897,299,187.05
4421,68141,2023-12-16,Loja São Paulo 1,Teclado Gamer com Led,2,248,496,248,182.4
4422,68141,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,5,275,1375,275,252.25
4423,68141,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,38,38,38,34.86
4424,68142,2023-12-16,Loja Florianópolis,Kit Teclado e Mouse Sem Fio,2,256,512,256,191.04
4425,68142,2023-12-16,Loja Florianópolis,HD SSD Kingston 1 Tb,5,145,725,145,129.29
4426,68143,2023-12-16,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
4427,68144,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,2,87,174,87,79.8
4428,68144,2023-12-16,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,3,311,933,311,285.28
4429,68145,2023-12-16,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,50,50,50,45.86
4430,68146,2023-12-16,Loja São Paulo 3,Mouse Pad Colorido,5,133,665,133,54.58
4431,68146,2023-12-16,Loja São Paulo 3,Teclado Gamer com Led,1,209,209,209,153.72
4432,68147,2023-12-16,Loja São Paulo 1,Teclado sem Fio Multi,1,60,60,60,37.72
4433,68147,2023-12-16,Loja São Paulo 1,Mesa Digitalizadora,3,197,591,197,140.02
4434,68147,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
4435,68148,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,5,176,880,176,161.44
4436,68148,2023-12-16,Loja São Paulo 1,Mouse sem Fio Microsoft,1,269,269,269,168.28
4437,68149,2023-12-16,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,114,342,114,85.07
4438,68149,2023-12-16,Loja São Paulo 2,Teclado sem Fio Megaware,1,92,92,92,68.63
4439,68149,2023-12-16,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,270,540,270,247.67
4440,68149,2023-12-16,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,2,750,1500,750,559.69
4441,68150,2023-12-16,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,2,107,214,107,95.41
4442,68151,2023-12-16,Loja Recife,Mouse Pad Colorido,5,96,480,96,39.4
4443,68151,2023-12-16,Loja Recife,Kit Teclado e Mouse Sem Fio,4,116,464,116,86.56
4444,68151,2023-12-16,Loja Recife,Kit Teclado e Mouse Sem Fio,2,116,232,116,86.56
4445,68152,2023-12-16,Loja João Pessoa,HD SSD Maxtel 750 Gb,4,276,1104,276,253.17
4446,68152,2023-12-16,Loja João Pessoa,Mouse Pad Colorido,2,214,428,214,87.82
4447,68152,2023-12-16,Loja João Pessoa,Kit Teclado e Mouse Sem Fio,1,294,294,294,219.4
4448,68154,2023-12-16,Loja São Paulo 3,Mesa Digitalizadora,4,200,800,200,142.16
4449,68155,2023-12-16,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,262,262,262,195.52
4450,68155,2023-12-16,Loja Rio de Janeiro 1,Teclado sem Fio Multi,1,67,67,67,42.12
4451,68157,2023-12-16,Loja São Paulo 2,Mesa Digitalizadora,3,180,540,180,127.94
4452,68158,2023-12-16,Loja Fortaleza,Fone de Ouvido Bluetooth HP,3,170,510,170,115.04
4453,68159,2023-12-16,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,114,228,114,85.07
4454,68159,2023-12-16,Loja São Paulo 1,Teclado Gamer com Led,1,248,248,248,182.4
4455,68159,2023-12-16,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,1,120,120,120,89.55
4456,68159,2023-12-16,Loja São Paulo 1,Teclado Gamer com Led,3,214,642,214,157.4
4457,68159,2023-12-16,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,50,100,50,45.86
4458,68160,2023-12-16,Loja São Paulo 2,Mouse sem Fio Microsoft,1,255,255,255,159.53
4459,68161,2023-12-16,Loja Fortaleza,Roteador 300 Mbps Cisco,2,71,142,71,56.48
4460,68161,2023-12-16,Loja Fortaleza,Kit Teclado e Mouse Sem Fio,2,700,1400,700,522.37
